Date,Num1,Num2,Num3,Num4,Num5,Num6,Refund
1990-12-16,3,16,19,22,42,47,-1.0
1990-12-17,1,4,11,27,28,32,-1.0
1990-12-18,3,12,18,22,27,34,-1.0
1990-12-19,9,23,30,34,35,36,-1.0
1990-12-23,17,19,27,29,33,48,-1.0
1990-12-24,4,8,10,20,32,43,-1.0
1990-12-25,2,11,25,32,36,41,-1.0
1990-12-26,11,18,27,28,32,33,-1.0
1990-12-30,1,14,31,35,42,44,-1.0
1990-12-31,2,10,28,41,45,46,-1.0
1991-01-01,19,25,27,46,47,48,-1.0
1991-01-02,1,6,19,30,32,35,-1.0
1991-01-06,10,21,25,27,31,33,-1.0
1991-01-07,12,29,30,40,48,49,-1.0
1991-01-08,12,24,27,34,36,42,-1.0
1991-01-09,5,26,33,36,38,40,-1.0
1991-01-13,3,10,16,21,33,34,-1.0
1991-01-14,14,23,26,33,38,48,-1.0
1991-01-15,11,14,19,27,39,47,-1.0
1991-01-16,6,17,19,22,39,41,-1.0
1991-01-20,3,28,34,39,40,45,-1.0
1991-01-21,20,27,37,39,40,48,-1.0
1991-01-22,3,4,16,25,26,36,-1.0
1991-01-23,7,9,10,21,23,45,-1.0
1991-01-27,2,3,18,27,33,42,-1.0
1991-01-28,4,7,9,20,22,29,-1.0
1991-01-29,4,6,7,11,23,30,-1.0
1991-01-30,4,11,17,24,26,49,-1.0
1991-02-03,8,11,27,30,34,35,-1.0
1991-02-04,4,8,17,25,33,38,-1.0
1991-02-05,3,7,10,18,25,47,-1.0
1991-02-06,3,9,34,36,40,48,-1.0
1991-02-10,5,7,32,33,39,49,-1.0
1991-02-11,3,22,27,28,29,43,-1.0
1991-02-12,7,23,29,32,41,43,-1.0
1991-02-13,8,17,39,41,47,48,-1.0
1991-02-17,11,17,21,22,35,42,-1.0
1991-02-18,2,7,16,40,43,48,-1.0
1991-02-19,7,25,31,39,41,44,-1.0
1991-02-20,8,14,17,23,34,46,-1.0
1991-02-24,21,27,40,41,45,48,-1.0
1991-02-25,3,15,16,36,40,46,-1.0
1991-02-26,6,17,23,30,32,46,-1.0
1991-02-27,4,25,26,35,42,49,-1.0
1991-03-03,7,9,12,17,22,42,-1.0
1991-03-04,12,20,25,32,39,45,-1.0
1991-03-05,3,5,17,20,31,39,-1.0
1991-03-06,1,3,19,31,33,46,-1.0
1991-03-10,1,16,18,19,33,36,-1.0
1991-03-11,3,10,17,23,36,38,-1.0
1991-03-12,6,7,10,17,32,38,-1.0
1991-03-13,15,24,31,34,36,45,-1.0
1991-03-17,6,15,30,36,39,48,-1.0
1991-03-18,1,12,21,26,32,47,-1.0
1991-03-19,5,11,13,19,27,29,-1.0
1991-03-20,6,17,28,34,35,44,-1.0
1991-03-24,2,12,19,39,41,47,-1.0
1991-03-25,4,7,27,29,44,49,-1.0
1991-03-26,7,10,11,34,36,42,-1.0
1991-03-27,4,11,22,26,34,38,-1.0
1991-03-31,6,7,9,13,20,41,-1.0
1991-04-01,3,4,6,18,31,44,-1.0
1991-04-02,6,26,27,33,40,47,-1.0
1991-04-03,2,10,40,43,47,48,-1.0
1991-04-07,12,26,37,39,44,48,-1.0
1991-04-08,3,20,25,27,34,45,-1.0
1991-04-09,14,15,16,19,37,47,-1.0
1991-04-10,1,7,16,27,34,40,-1.0
1991-04-14,11,14,16,24,26,38,-1.0
1991-04-15,6,13,24,31,36,48,-1.0
1991-04-16,2,8,12,24,41,47,-1.0
1991-04-17,1,19,24,35,44,47,-1.0
1991-04-21,1,3,19,23,27,46,-1.0
1991-04-22,12,15,17,19,26,34,-1.0
1991-04-23,12,20,32,33,37,45,-1.0
1991-04-24,10,18,19,24,27,29,-1.0
1991-04-28,15,19,27,28,33,37,-1.0
1991-04-29,12,16,21,31,35,40,-1.0
1991-04-30,5,16,19,24,33,49,-1.0
1991-05-01,5,16,30,32,41,49,-1.0
1991-05-05,3,10,14,27,46,47,-1.0
1991-05-06,1,10,23,32,47,48,-1.0
1991-05-07,5,12,13,25,26,46,-1.0
1991-05-08,6,10,12,17,30,49,-1.0
1991-05-12,10,15,20,31,33,34,-1.0
1991-05-13,10,22,34,43,48,49,-1.0
1991-05-14,8,13,20,27,29,31,-1.0
1991-05-15,24,27,31,34,37,48,-1.0
1991-05-19,14,15,17,24,37,43,-1.0
1991-05-20,5,10,25,30,32,45,-1.0
1991-05-21,5,8,9,14,24,44,-1.0
1991-05-22,17,19,25,27,35,38,-1.0
1991-05-26,22,35,40,44,48,49,-1.0
1991-05-27,27,29,36,37,41,48,-1.0
1991-05-28,15,18,22,32,33,43,-1.0
1991-05-29,14,20,28,30,36,41,-1.0
1991-06-02,1,7,10,22,38,41,-1.0
1991-06-03,11,26,30,34,36,41,-1.0
1991-06-04,7,13,26,30,36,46,-1.0
1991-06-05,12,20,23,27,41,48,-1.0
1991-06-09,5,17,24,28,29,30,-1.0
1991-06-10,13,15,17,18,28,29,-1.0
1991-06-11,8,18,20,24,43,45,-1.0
1991-06-12,1,4,6,8,29,46,-1.0
1991-06-16,10,12,18,22,33,44,-1.0
1991-06-17,1,9,15,23,37,47,-1.0
1991-06-18,26,31,39,43,46,48,-1.0
1991-06-19,2,26,27,33,38,44,-1.0
1991-06-23,5,12,27,29,43,44,5.0
1991-06-24,5,10,15,34,38,48,-1.0
1991-06-25,11,17,18,19,22,36,-1.0
1991-06-26,4,8,20,30,31,34,-1.0
1991-06-30,5,28,38,39,43,44,5.0
1991-07-01,5,15,17,22,32,34,-1.0
1991-07-02,5,8,11,25,42,43,-1.0
1991-07-03,1,9,22,24,41,47,-1.0
1991-07-07,10,13,18,29,45,46,7.0
1991-07-08,8,9,15,18,31,45,-1.0
1991-07-09,3,6,20,26,30,36,-1.0
1991-07-10,6,8,14,25,27,49,-1.0
1991-07-14,6,11,18,27,33,46,5.0
1991-07-15,10,16,19,28,31,44,-1.0
1991-07-16,19,25,27,35,36,39,-1.0
1991-07-17,11,23,32,37,45,46,-1.0
1991-07-21,3,9,14,18,27,34,9.0
1991-07-22,2,7,23,24,27,38,-1.0
1991-07-23,17,22,32,34,35,39,-1.0
1991-07-24,8,18,35,37,48,49,-1.0
1991-07-28,3,16,29,39,40,44,2.0
1991-07-29,6,16,39,42,45,47,-1.0
1991-07-30,17,21,29,30,37,40,-1.0
1991-07-31,13,14,16,23,37,42,-1.0
1991-08-04,4,5,7,11,16,26,2.0
1991-08-05,1,7,16,21,23,44,-1.0
1991-08-06,6,32,36,38,40,47,-1.0
1991-08-07,22,25,31,35,47,48,-1.0
1991-08-11,4,8,25,37,46,48,8.0
1991-08-12,6,9,10,28,30,44,-1.0
1991-08-13,1,4,22,31,33,38,-1.0
1991-08-14,8,22,29,44,45,48,-1.0
1991-08-18,4,17,34,36,37,40,3.0
1991-08-19,7,15,24,33,44,48,-1.0
1991-08-20,13,16,34,39,42,47,-1.0
1991-08-21,7,13,36,41,43,49,-1.0
1991-08-25,2,7,17,23,32,41,1.0
1991-08-26,8,19,34,36,40,42,-1.0
1991-08-27,8,16,21,41,42,48,-1.0
1991-08-28,1,22,35,40,45,47,-1.0
1991-09-01,3,8,16,27,30,46,2.0
1991-09-02,1,9,19,21,22,46,-1.0
1991-09-03,5,13,19,22,40,45,-1.0
1991-09-04,9,13,17,42,44,45,-1.0
1991-09-08,1,2,10,12,20,38,0.0
1991-09-09,3,7,21,38,41,44,-1.0
1991-09-10,7,10,14,34,36,42,-1.0
1991-09-11,4,9,10,34,44,46,-1.0
1991-09-15,4,9,17,26,36,42,2.0
1991-09-16,19,22,24,25,43,49,-1.0
1991-09-17,3,7,11,28,45,49,-1.0
1991-09-18,23,33,36,40,43,48,-1.0
1991-09-22,2,18,19,31,37,42,4.0
1991-09-23,22,23,29,40,42,46,-1.0
1991-09-24,9,10,22,26,46,48,-1.0
1991-09-25,2,5,7,30,42,45,-1.0
1991-09-29,6,26,27,34,36,37,8.0
1991-09-30,4,21,34,38,43,45,-1.0
1991-10-01,12,20,28,30,44,45,-1.0
1991-10-02,4,12,19,22,32,38,-1.0
1991-10-06,4,13,18,21,35,49,6.0
1991-10-07,16,17,18,22,35,39,-1.0
1991-10-08,1,19,20,22,30,33,-1.0
1991-10-09,5,29,30,41,46,49,-1.0
1991-10-13,18,20,21,32,36,40,4.0
1991-10-14,2,8,19,38,42,47,-1.0
1991-10-15,13,18,28,36,38,49,-1.0
1991-10-16,3,16,20,21,22,40,-1.0
1991-10-20,22,24,34,38,41,49,9.0
1991-10-21,4,11,21,23,24,36,-1.0
1991-10-22,7,14,20,21,29,31,-1.0
1991-10-23,1,9,15,27,31,37,-1.0
1991-10-27,2,3,24,27,31,35,5.0
1991-10-28,6,15,20,23,35,44,-1.0
1991-10-29,14,15,19,25,35,42,-1.0
1991-10-30,2,8,10,11,28,37,-1.0
1991-11-03,3,6,9,11,32,38,5.0
1991-11-04,21,28,33,34,44,47,-1.0
1991-11-05,9,20,21,35,43,48,-1.0
1991-11-06,17,24,30,37,40,48,-1.0
1991-11-10,13,22,31,42,43,44,2.0
1991-11-11,2,8,16,21,22,41,-1.0
1991-11-12,7,20,21,32,34,36,-1.0
1991-11-13,7,16,24,29,45,49,-1.0
1991-11-17,6,13,24,25,29,49,7.0
1991-11-18,1,2,7,13,36,49,-1.0
1991-11-19,2,4,16,21,33,42,-1.0
1991-11-20,4,6,18,20,23,42,-1.0
1991-11-24,15,28,34,37,41,49,6.0
1991-11-25,12,13,18,20,33,37,-1.0
1991-11-26,2,22,27,35,38,45,-1.0
1991-11-27,3,4,11,13,24,45,-1.0
1991-12-01,10,11,14,21,47,48,8.0
1991-12-02,6,14,17,18,35,47,-1.0
1991-12-03,2,25,28,34,42,48,-1.0
1991-12-04,2,6,19,22,46,49,-1.0
1991-12-08,11,14,20,24,29,34,3.0
1991-12-09,9,12,21,32,38,39,-1.0
1991-12-10,4,12,20,22,25,49,-1.0
1991-12-11,9,18,31,36,39,42,-1.0
1991-12-15,1,3,25,29,48,49,7.0
1991-12-16,17,20,27,36,44,46,-1.0
1991-12-17,15,23,25,37,39,49,-1.0
1991-12-18,11,13,15,16,24,33,-1.0
1991-12-22,11,22,33,37,38,49,7.0
1991-12-23,2,20,28,30,36,46,-1.0
1991-12-24,2,11,16,31,38,49,-1.0
1991-12-25,19,25,27,30,31,33,-1.0
1991-12-29,4,26,32,45,46,47,9.0
1991-12-30,1,9,34,39,47,49,-1.0
1991-12-31,15,16,23,26,30,38,-1.0
1992-01-01,1,2,8,9,37,48,-1.0
1992-01-05,6,14,17,30,39,42,9.0
1992-01-06,11,13,14,19,40,49,-1.0
1992-01-07,15,21,30,31,32,49,-1.0
1992-01-08,10,16,21,24,25,31,-1.0
1992-01-12,3,21,25,33,40,48,0.0
1992-01-13,3,9,16,22,23,27,-1.0
1992-01-14,6,20,24,27,42,49,-1.0
1992-01-15,9,13,18,30,41,47,-1.0
1992-01-19,11,20,29,31,37,40,2.0
1992-01-20,1,19,26,29,35,43,-1.0
1992-01-21,4,15,25,28,31,42,-1.0
1992-01-22,2,3,13,16,37,42,-1.0
1992-01-26,2,11,12,22,41,47,1.0
1992-01-27,8,11,20,24,35,42,-1.0
1992-01-28,9,13,19,31,39,43,-1.0
1992-01-29,6,13,21,25,35,43,-1.0
1992-02-02,3,12,17,25,37,42,0.0
1992-02-03,6,17,31,35,44,46,-1.0
1992-02-04,8,22,27,28,36,45,-1.0
1992-02-05,2,14,15,24,25,28,-1.0
1992-02-09,2,9,11,16,30,33,6.0
1992-02-10,14,29,35,39,43,47,-1.0
1992-02-11,3,8,25,26,29,35,-1.0
1992-02-12,11,21,24,29,32,39,-1.0
1992-02-16,13,21,25,26,28,39,5.0
1992-02-17,7,16,19,29,45,47,-1.0
1992-02-18,12,14,17,22,26,38,-1.0
1992-02-19,13,16,17,30,38,46,-1.0
1992-02-23,7,12,13,15,17,43,2.0
1992-02-24,4,6,8,10,34,39,-1.0
1992-02-25,6,8,12,19,28,32,-1.0
1992-02-26,9,20,30,33,34,46,-1.0
1992-03-01,11,13,22,33,40,47,4.0
1992-03-02,9,13,28,29,37,49,-1.0
1992-03-03,5,11,25,38,46,47,-1.0
1992-03-04,14,20,33,37,39,46,-1.0
1992-03-08,11,20,31,39,48,49,5.0
1992-03-09,1,11,16,18,27,29,-1.0
1992-03-10,3,22,24,32,33,47,-1.0
1992-03-11,13,18,19,21,22,38,-1.0
1992-03-15,6,9,10,17,40,45,3.0
1992-03-16,7,9,21,25,30,49,-1.0
1992-03-17,5,11,18,19,27,43,-1.0
1992-03-18,11,12,21,25,31,38,-1.0
1992-03-22,4,13,37,39,43,48,7.0
1992-03-23,6,13,30,33,35,48,-1.0
1992-03-24,5,10,22,27,33,43,-1.0
1992-03-25,2,11,20,22,29,37,-1.0
1992-03-29,14,15,21,38,39,44,6.0
1992-03-30,8,26,27,37,41,45,-1.0
1992-03-31,16,18,23,26,30,41,-1.0
1992-04-01,3,5,10,17,36,38,-1.0
1992-04-05,14,27,31,32,39,42,3.0
1992-04-06,12,14,18,22,36,46,-1.0
1992-04-07,1,11,25,29,34,45,-1.0
1992-04-08,4,5,20,21,30,36,-1.0
1992-04-12,7,12,25,31,40,44,2.0
1992-04-13,2,6,18,24,32,49,-1.0
1992-04-14,5,14,27,28,33,44,-1.0
1992-04-15,3,16,22,23,40,43,-1.0
1992-04-19,2,6,9,16,48,49,6.0
1992-04-20,1,2,8,13,20,39,-1.0
1992-04-21,1,6,10,33,34,36,-1.0
1992-04-22,5,15,21,33,34,46,-1.0
1992-04-26,6,13,15,29,34,46,0.0
1992-04-27,10,23,31,32,40,45,-1.0
1992-04-28,5,7,12,16,17,35,-1.0
1992-04-29,4,12,17,21,24,38,-1.0
1992-05-03,7,22,23,26,32,33,3.0
1992-05-04,10,16,18,34,36,41,-1.0
1992-05-05,12,18,30,40,42,43,-1.0
1992-05-06,7,14,29,35,40,48,-1.0
1992-05-10,7,9,17,18,23,48,5.0
1992-05-11,9,19,39,45,46,49,-1.0
1992-05-12,3,4,17,28,31,46,-1.0
1992-05-13,3,19,20,21,32,37,-1.0
1992-05-17,3,4,6,19,22,30,8.0
1992-05-18,2,4,11,21,29,38,-1.0
1992-05-19,8,9,16,42,46,49,-1.0
1992-05-20,15,18,22,29,33,35,-1.0
1992-05-24,3,6,29,34,45,48,6.0
1992-05-25,3,11,15,26,40,41,-1.0
1992-05-26,10,25,30,42,47,48,-1.0
1992-05-27,14,15,17,31,33,38,-1.0
1992-05-31,13,18,19,24,26,46,4.0
1992-06-01,4,10,12,33,36,40,-1.0
1992-06-02,9,18,20,27,29,32,-1.0
1992-06-03,2,5,14,23,33,43,-1.0
1992-06-07,26,30,33,38,42,46,2.0
1992-06-08,1,4,6,22,32,36,-1.0
1992-06-09,2,10,16,38,45,47,-1.0
1992-06-10,9,11,17,31,38,42,-1.0
1992-06-14,15,20,32,33,34,48,9.0
1992-06-15,7,13,17,21,43,46,-1.0
1992-06-16,4,7,12,23,30,49,-1.0
1992-06-17,1,2,19,27,37,38,-1.0
1992-06-21,21,29,32,37,39,43,2.0
1992-06-22,2,10,12,23,32,35,-1.0
1992-06-23,6,8,23,24,31,47,-1.0
1992-06-24,18,22,39,42,43,46,-1.0
1992-06-28,27,30,41,42,43,45,2.0
1992-06-29,9,10,14,17,39,41,-1.0
1992-06-30,1,7,17,20,35,42,-1.0
1992-07-01,3,9,16,21,24,46,-1.0
1992-07-05,2,6,9,14,23,32,6.0
1992-07-06,7,12,15,17,25,41,-1.0
1992-07-07,7,10,19,37,38,41,-1.0
1992-07-08,18,19,23,30,33,36,-1.0
1992-07-12,12,21,28,32,42,49,1.0
1992-07-13,11,14,31,43,45,49,-1.0
1992-07-14,10,11,21,27,28,47,-1.0
1992-07-15,6,8,11,17,20,33,-1.0
1992-07-19,9,10,20,21,32,39,0.0
1992-07-20,11,24,25,39,40,43,-1.0
1992-07-21,6,12,15,35,37,46,-1.0
1992-07-22,19,28,35,37,46,47,-1.0
1992-07-26,30,32,34,41,43,46,0.0
1992-07-27,8,20,26,28,39,45,-1.0
1992-07-28,9,12,18,43,48,49,-1.0
1992-07-29,5,13,20,23,24,31,-1.0
1992-08-02,4,8,21,23,28,48,9.0
1992-08-03,27,37,41,44,45,49,-1.0
1992-08-04,1,2,6,27,29,38,-1.0
1992-08-05,11,22,27,34,35,49,-1.0
1992-08-09,7,9,22,28,32,47,6.0
1992-08-10,3,12,18,25,33,40,-1.0
1992-08-11,13,21,30,33,43,49,-1.0
1992-08-12,6,7,9,18,32,48,-1.0
1992-08-16,2,28,29,33,44,46,0.0
1992-08-17,5,19,22,30,39,43,-1.0
1992-08-18,3,10,24,25,27,47,-1.0
1992-08-19,8,20,25,30,37,44,-1.0
1992-08-23,2,17,19,32,33,48,1.0
1992-08-24,1,10,14,22,35,40,-1.0
1992-08-25,3,4,10,12,38,47,-1.0
1992-08-26,5,7,12,26,38,45,-1.0
1992-08-30,19,20,25,27,32,43,5.0
1992-08-31,2,7,13,20,21,34,-1.0
1992-09-01,1,5,14,29,30,46,-1.0
1992-09-02,3,11,26,33,47,49,-1.0
1992-09-06,12,13,19,31,47,48,6.0
1992-09-07,4,14,21,25,35,36,-1.0
1992-09-08,2,5,9,11,24,39,-1.0
1992-09-09,3,10,18,20,46,49,-1.0
1992-09-13,15,25,29,30,39,43,4.0
1992-09-14,4,6,9,21,27,45,-1.0
1992-09-15,6,16,24,29,42,43,-1.0
1992-09-16,6,13,16,29,32,48,-1.0
1992-09-20,36,37,40,42,43,46,7.0
1992-09-21,1,20,23,38,39,45,-1.0
1992-09-22,2,13,18,26,28,41,-1.0
1992-09-23,2,6,16,18,20,32,-1.0
1992-09-27,2,3,7,20,45,48,2.0
1992-09-28,5,21,24,27,29,30,-1.0
1992-09-29,15,31,32,37,38,42,-1.0
1992-09-30,6,8,33,35,37,44,-1.0
1992-10-04,3,5,7,40,44,45,6.0
1992-10-05,11,16,20,29,35,49,-1.0
1992-10-06,1,10,14,15,27,46,-1.0
1992-10-07,3,4,5,26,29,47,-1.0
1992-10-11,15,16,34,41,43,49,2.0
1992-10-12,29,35,37,38,40,45,-1.0
1992-10-13,1,6,11,17,41,42,-1.0
1992-10-14,1,4,8,34,38,45,-1.0
1992-10-18,8,23,28,41,42,48,2.0
1992-10-19,22,34,35,36,46,47,-1.0
1992-10-20,3,10,18,37,45,47,-1.0
1992-10-21,9,15,19,20,25,36,-1.0
1992-10-25,13,15,26,32,39,41,1.0
1992-10-26,6,7,13,20,24,29,-1.0
1992-10-27,13,20,22,32,33,40,-1.0
1992-10-28,2,5,7,23,32,43,-1.0
1992-11-01,4,5,13,19,32,35,9.0
1992-11-02,4,26,30,32,36,45,-1.0
1992-11-03,4,10,16,21,27,49,-1.0
1992-11-04,4,11,14,19,27,28,-1.0
1992-11-08,4,17,21,24,35,39,9.0
1992-11-09,1,17,19,24,33,43,-1.0
1992-11-10,10,13,14,20,21,49,-1.0
1992-11-11,14,15,26,31,43,49,-1.0
1992-11-15,12,26,35,38,40,47,0.0
1992-11-16,10,28,35,37,45,48,-1.0
1992-11-17,12,19,24,26,30,35,-1.0
1992-11-18,2,13,14,32,39,48,-1.0
1992-11-22,5,19,26,37,38,48,6.0
1992-11-23,5,22,26,32,37,47,-1.0
1992-11-24,2,10,11,20,30,33,-1.0
1992-11-25,2,3,5,8,14,20,-1.0
1992-11-29,8,22,26,29,30,45,5.0
1992-11-30,7,24,28,32,34,37,-1.0
1992-12-01,4,13,21,33,35,46,-1.0
1992-12-02,1,9,28,32,40,45,-1.0
1992-12-06,13,17,23,25,31,41,9.0
1992-12-07,10,32,37,39,43,45,-1.0
1992-12-08,10,11,25,30,36,40,-1.0
1992-12-09,1,11,19,32,34,41,-1.0
1992-12-13,25,27,30,42,46,48,7.0
1992-12-14,12,16,17,22,27,32,-1.0
1992-12-15,11,23,31,33,39,46,-1.0
1992-12-16,1,2,5,23,31,37,-1.0
1992-12-20,14,23,24,30,31,44,5.0
1992-12-21,6,23,33,35,48,49,-1.0
1992-12-22,2,4,11,25,27,46,-1.0
1992-12-23,4,5,7,11,23,36,-1.0
1992-12-27,1,5,11,21,22,49,7.0
1992-12-28,8,10,25,43,44,45,-1.0
1992-12-29,5,8,10,12,36,46,-1.0
1992-12-30,1,15,16,23,33,35,-1.0
1993-01-03,8,15,17,18,36,45,3.0
1993-01-04,3,16,21,28,43,47,-1.0
1993-01-05,5,18,20,21,35,39,-1.0
1993-01-06,10,17,29,38,39,44,-1.0
1993-01-10,11,12,16,22,26,28,0.0
1993-01-11,1,5,21,27,38,40,-1.0
1993-01-12,1,2,16,25,33,37,-1.0
1993-01-13,13,15,21,29,31,40,-1.0
1993-01-17,16,17,33,38,40,46,2.0
1993-01-18,1,15,26,28,30,49,-1.0
1993-01-19,4,11,17,32,34,36,-1.0
1993-01-20,4,14,16,19,21,47,-1.0
1993-01-24,10,15,18,39,42,45,3.0
1993-01-25,1,7,14,17,22,38,-1.0
1993-01-26,1,3,6,10,18,22,-1.0
1993-01-27,3,16,20,23,28,31,-1.0
1993-01-31,2,4,25,31,39,41,2.0
1993-02-01,2,3,12,14,17,22,-1.0
1993-02-02,17,18,32,37,40,43,-1.0
1993-02-03,2,4,6,9,15,17,-1.0
1993-02-07,8,15,23,31,34,36,6.0
1993-02-08,12,23,39,41,46,47,-1.0
1993-02-09,7,12,16,33,35,40,-1.0
1993-02-10,3,5,8,15,32,39,-1.0
1993-02-14,1,16,22,24,25,31,6.0
1993-02-15,12,16,24,46,48,49,-1.0
1993-02-16,5,20,35,36,39,45,-1.0
1993-02-17,16,18,23,29,39,47,-1.0
1993-02-21,8,10,17,25,31,32,3.0
1993-02-22,5,18,19,24,27,29,-1.0
1993-02-23,7,11,13,29,32,49,-1.0
1993-02-24,8,9,10,32,35,39,-1.0
1993-02-28,13,18,19,34,38,43,0.0
1993-03-01,10,15,18,25,28,33,-1.0
1993-03-02,3,14,15,20,23,39,-1.0
1993-03-03,2,10,11,12,20,22,-1.0
1993-03-07,18,21,24,31,38,41,9.0
1993-03-08,2,9,20,22,36,41,-1.0
1993-03-09,8,26,27,28,37,45,-1.0
1993-03-10,1,24,37,41,44,47,-1.0
1993-03-14,2,20,22,28,31,44,7.0
1993-03-15,6,13,17,22,38,45,-1.0
1993-03-16,15,20,28,30,35,45,-1.0
1993-03-17,19,25,33,40,44,47,-1.0
1993-03-21,2,4,19,31,35,36,4.0
1993-03-22,10,11,18,28,39,41,-1.0
1993-03-23,1,11,13,24,46,48,-1.0
1993-03-24,6,13,20,25,26,44,-1.0
1993-03-28,3,19,20,30,34,35,8.0
1993-03-29,4,13,20,29,34,48,-1.0
1993-03-30,19,20,29,33,47,48,-1.0
1993-03-31,3,8,10,18,24,37,-1.0
1993-04-04,9,26,31,44,45,48,3.0
1993-04-05,5,8,24,26,39,47,-1.0
1993-04-06,4,6,18,20,28,44,-1.0
1993-04-07,5,7,22,38,42,45,-1.0
1993-04-11,4,10,29,40,41,48,9.0
1993-04-12,13,22,23,30,41,49,-1.0
1993-04-13,18,25,33,36,39,45,-1.0
1993-04-14,7,28,31,33,37,48,-1.0
1993-04-19,13,17,21,24,30,38,7.0
1993-04-20,10,32,33,38,44,49,1.0
1993-04-21,9,10,12,23,31,41,0.0
1993-04-23,9,10,14,23,27,28,5.0
1993-04-26,10,19,25,30,32,41,2.0
1993-04-27,4,16,23,26,45,48,9.0
1993-04-28,10,25,39,40,43,47,9.0
1993-04-30,7,32,34,36,39,45,6.0
1993-05-03,9,11,24,27,34,39,3.0
1993-05-04,4,16,17,28,31,48,4.0
1993-05-05,12,14,35,36,44,47,5.0
1993-05-07,4,5,13,15,41,42,0.0
1993-05-10,1,13,20,22,30,47,5.0
1993-05-11,8,17,20,22,38,41,9.0
1993-05-12,6,18,22,35,42,47,5.0
1993-05-14,7,9,13,32,35,38,4.0
1993-05-17,10,12,14,28,42,48,7.0
1993-05-18,5,10,21,28,32,46,2.0
1993-05-19,1,10,20,27,44,45,6.0
1993-05-21,10,24,25,26,27,34,4.0
1993-05-24,1,15,23,29,31,47,0.0
1993-05-25,1,31,35,39,41,42,7.0
1993-05-26,17,22,27,40,44,45,6.0
1993-05-28,6,9,17,31,41,47,4.0
1993-05-31,5,16,22,24,38,45,3.0
1993-06-01,2,17,18,24,32,40,1.0
1993-06-02,9,18,19,20,26,42,7.0
1993-06-04,2,12,18,20,29,44,7.0
1993-06-07,8,15,26,33,36,39,0.0
1993-06-08,4,5,9,22,31,45,9.0
1993-06-09,9,20,27,28,29,47,4.0
1993-06-11,5,10,12,13,38,45,4.0
1993-06-14,5,7,8,17,31,43,5.0
1993-06-15,7,39,41,42,43,44,4.0
1993-06-16,9,14,32,35,40,47,2.0
1993-06-18,15,24,28,33,41,47,5.0
1993-06-21,7,12,18,31,43,48,8.0
1993-06-22,6,13,14,26,46,48,5.0
1993-06-23,15,21,28,34,47,48,3.0
1993-06-25,2,18,22,34,35,37,7.0
1993-06-28,2,20,23,30,37,44,0.0
1993-06-29,1,11,17,22,31,43,9.0
1993-06-30,17,29,34,37,44,47,8.0
1993-07-02,1,7,27,35,38,42,2.0
1993-07-05,21,26,27,30,39,43,5.0
1993-07-06,8,13,23,25,27,35,1.0
1993-07-07,2,7,10,16,22,49,7.0
1993-07-09,4,11,18,26,28,43,8.0
1993-07-12,1,12,21,28,40,46,3.0
1993-07-13,11,19,21,35,38,40,9.0
1993-07-14,15,22,23,25,35,36,0.0
1993-07-16,4,19,27,39,40,43,9.0
1993-07-19,1,5,8,12,20,34,9.0
1993-07-20,10,17,24,28,37,44,9.0
1993-07-21,5,10,29,42,44,48,4.0
1993-07-23,1,19,25,26,27,44,5.0
1993-07-26,18,30,34,46,48,49,5.0
1993-07-27,18,21,22,23,39,40,3.0
1993-07-28,10,11,26,28,36,40,7.0
1993-07-30,2,28,31,34,35,40,3.0
1993-08-02,4,28,29,36,37,38,6.0
1993-08-03,18,21,26,28,46,48,1.0
1993-08-04,10,30,31,33,38,48,2.0
1993-08-06,4,11,13,30,39,48,4.0
1993-08-09,4,7,19,24,39,45,6.0
1993-08-10,9,11,27,35,40,43,4.0
1993-08-11,3,5,16,33,40,41,6.0
1993-08-13,9,18,20,28,30,42,0.0
1993-08-16,1,8,14,22,30,32,2.0
1993-08-17,19,21,26,38,41,49,9.0
1993-08-18,7,12,18,24,32,40,6.0
1993-08-20,8,15,21,23,34,45,3.0
1993-08-23,7,11,37,42,44,45,9.0
1993-08-24,2,17,24,34,40,44,3.0
1993-08-25,8,32,33,37,44,49,2.0
1993-08-27,6,7,20,23,39,48,7.0
1993-08-30,9,12,18,27,45,48,0.0
1993-08-31,2,19,21,25,29,49,2.0
1993-09-01,10,11,14,44,45,46,9.0
1993-09-03,3,7,9,22,30,33,4.0
1993-09-06,14,16,25,43,46,48,0.0
1993-09-07,4,11,22,26,39,44,2.0
1993-09-08,12,19,27,28,43,47,1.0
1993-09-10,15,17,22,30,37,43,1.0
1993-09-13,2,3,30,35,44,49,4.0
1993-09-14,11,19,20,33,34,49,7.0
1993-09-15,3,8,10,12,21,22,2.0
1993-09-17,23,26,29,31,35,39,1.0
1993-09-20,19,20,22,29,40,43,3.0
1993-09-21,2,3,7,40,41,46,0.0
1993-09-22,10,26,28,35,39,43,3.0
1993-09-24,2,7,10,24,33,46,0.0
1993-09-27,21,24,25,36,41,44,6.0
1993-09-28,3,15,18,27,38,40,9.0
1993-09-29,1,5,30,31,38,45,2.0
1993-10-01,3,20,21,26,27,35,0.0
1993-10-04,4,10,20,27,28,31,6.0
1993-10-05,14,15,18,26,44,48,7.0
1993-10-06,7,16,18,23,40,49,2.0
1993-10-08,10,15,16,24,27,31,3.0
1993-10-11,1,15,16,17,28,47,7.0
1993-10-12,3,26,34,35,44,47,5.0
